,Gender,Age,CodedBefore,Scratch_rating,Microbit_rating,MakeArt_rating,MakePong_rating,KanoCode_rating,MakeSnake_rating,BuildKano_rating,HackMinecraft_rating,TerminalQuest_rating,KanoDeviceFeedback,ChallengingAspect,Want_to_LearnMoreCoding,VisitLibraryBefore,WillVisitLibrary,ITaccess,UseComputersOften,WillUseDevices
88,male,14,Alittle,4,5,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,rarely,yes,HomeSchool,veryregularly,yes
89,male,14,Alittle,5,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,rarely,yes,home,veryregularly,yes
90,male,12,No,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,experience,yes,sometimes,yes,no,sometimes,yes
91,male,15,Alittle,3,not_used,5,not_used,not_used,5,not_used,not_used,5,good,none,yes,rarely,yes,no,sometimes,yes
92,male,13,No,1,not_used,4,not_used,not_used,3,not_used,not_used,5,okay,none,yes,sometimes,yes,home,veryregularly,yes
93,female,15,No,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,4,good,none,yes,rarely,yes,home,veryregularly,yes
94,female,16,No,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,5,verygood,none,yes,sometimes,yes,home,veryregularly,yes
95,female,16,No,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,5,verygood,none,yes,never,yes,school,regularly,yes
96,female,13,No,4,not_used,4,not_used,5,not_used,not_used,not_used,5,verygood,none,yes,sometimes,yes,home,veryregularly,yes
97,male,13,No,not_used,not_used,2,not_used,not_used,1,not_used,not_used,5,verygood,experience,yes,never,yes,no,sometimes,yes
98,female,13,No,3,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,good,none,yes,sometimes,yes,school,sometimes,yes
99,male,14,Alittle,4,not_used,3,not_used,not_used,not_used,not_used,not_used,2,good,none,yes,never,yes,no,sometimes,yes
100,male,13,No,5,not_used,4,not_used,not_used,not_used,not_used,not_used,3,verygood,experience,yes,sometimes,yes,no,sometimes,yes
101,female,14,No,5,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,sometimes,yes,home,regularly,yes
102,female,14,No,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,rarely,yes,school,sometimes,yes
103,female,17,Alittle,not_used,not_used,2,not_used,not_used,not_used,not_used,not_used,4,okay,english,yes,rarely,yes,home,regularly,maybe
104,female,17,No,not_used,not_used,1,not_used,not_used,not_used,not_used,not_used,3,okay,other,yes,rarely,yes,home,sometimes,maybe
105,female,13,No,5,not_used,5,not_used,not_used,not_used,not_used,not_used,4,good,none,yes,sometimes,yes,home,regularly,yes
106,female,13,No,5,4,5,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,never,yes,no,regularly,yes
107,male,15,Alittle,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,3,good,none,yes,rarely,yes,HomeSchool,veryregularly,yes
108,female,15,No,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,5,verygood,none,yes,sometimes,yes,home,regularly,yes
109,female,12,Alittle,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,never,yes,home,regularly,yes
110,female,12,Alittle,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,never,yes,home,regularly,yes
