,Gender,Age,Pre_CanDoCoding,Pre_CodingImportance,Pre_CodingInterest,ITaccess,UseComputersOften,VisitLibraryBefore,DesireLibraryVisit,Post_CanDoCoding,Post_CodingInterest,Post_CodingImportance,WorkshopFeedback,Scratch_rating,Microbit_rating,MakeArt_rating,MakePong_rating,KanoCode_rating,MakeSnake_rating,HackMinecraft_rating,TerminalQuest_rating,VisitLibrary_Activities,VisitLibrary_Devices
53,female,13,no,somewhat,somewhat,no,rarely,never,somewhat,no,somewhat,somewhat,good,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,maybe,yes
54,female,12,dontknow,very,somewhat,school,regularly,never,very,yes,very,very,verygood,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,yes,yes
55,female,14,yes,very,very,home,regularly,never,somewhat,yes,somewhat,very,okay,1,1,1,not_used,not_used,not_used,not_used,not_used,yes,no
56,female,15,dontknow,very,somewhat,no,rarely,never,somewhat,yes,somewhat,somewhat,okay,1,1,1,not_used,not_used,not_used,not_used,not_used,yes,no
57,female,15,dontknow,very,very,no,rarely,never,somewhat,yes,somewhat,somewhat,good,3,5,4,not_used,not_used,not_used,not_used,not_used,yes,yes
58,female,15,yes,very,very,no,sometimes,sometimes,somewhat,yes,very,somewhat,verygood,4,5,4,not_used,not_used,not_used,not_used,not_used,yes,yes
59,male,16,dontknow,very,very,home,veryregularly,veryregularly,very,yes,very,very,verygood,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,yes,yes
60,male,14,no,somewhat,somewhat,no,never,sometimes,very,yes,somewhat,somewhat,good,4,not_used,4,not_used,not_used,not_used,not_used,not_used,maybe,maybe
61,male,15,no,very,very,school,regularly,never,very,yes,very,very,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
62,male,13,no,somewhat,somewhat,no,never,sometimes,somewhat,yes,very,somewhat,verygood,4,not_used,4,not_used,not_used,not_used,not_used,not_used,yes,maybe
63,male,15,no,very,very,school,sometimes,sometimes,very,yes,somewhat,very,verygood,5,not_used,5,not_used,not_used,not_used,not_used,not_used,maybe,yes
64,male,11,no,somewhat,very,school,sometimes,never,somewhat,yes,very,very,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
65,male,12,no,somewhat,very,school,sometimes,never,somewhat,yes,very,very,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
66,male,14,no,somewhat,somewhat,no,never,sometimes,very,yes,somewhat,very,verygood,4,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
67,male,14,no,somewhat,somewhat,no,never,sometimes,somewhat,yes,somewhat,unsure,good,4,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
68,male,11,no,somewhat,very,home,sometimes,never,somewhat,yes,very,very,good,5,not_used,5,5,5,not_used,5,not_used,yes,yes
69,male,14,no,somewhat,somewhat,home,veryregularly,rarely,very,yes,very,very,verygood,not_rated,not_used,not_rated,not_rated,not_rated,not_used,not_rated,not_used,yes,yes
70,male,15,dontknow,unsure,somewhat,no,sometimes,rarely,very,yes,very,very,verygood,not_used,not_rated,not_rated,not_used,not_rated,not_rated,not_used,not_used,yes,yes
71,male,15,yes,very,very,home,sometimes,regularly,very,yes,very,very,verygood,not_used,not_rated,not_rated,not_used,not_rated,not_rated,not_used,not_used,yes,yes
72,male,13,dontknow,unsure,somewhat,no,sometimes,rarely,very,yes,somewhat,somewhat,good,not_used,not_rated,not_rated,not_used,not_rated,not_rated,not_used,not_used,yes,yes
73,male,17,no,very,very,home,regularly,sometimes,unsure,yes,very,very,good,not_used,5,not_used,not_used,5,not_used,not_used,not_used,yes,maybe
74,male,14,no,somewhat,notmuch,no,rarely,never,somewhat,yes,somewhat,somewhat,verygood,5,not_used,not_used,not_used,5,not_used,not_used,not_used,maybe,maybe
75,male,15,no,very,very,school,regularly,sometimes,somewhat,yes,very,very,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,maybe
76,male,14,yes,somewhat,somewhat,no,regularly,never,very,yes,very,very,verygood,not_used,not_rated,not_rated,not_used,not_rated,not_rated,not_used,not_used,yes,yes
77,male,15,no,very,very,school,regularly,sometimes,unsure,yes,very,very,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
78,male,13,yes,somewhat,somewhat,no,never,sometimes,very,yes,very,somewhat,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
79,male,13,yes,very,very,home,sometimes,regularly,very,yes,very,very,verygood,not_rated,not_rated,not_rated,not_used,not_used,not_used,not_used,not_used,yes,yes
80,male,18,yes,very,very,home,regularly,regularly,very,yes,very,very,verygood,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,yes,yes
81,male,17,dontknow,somewhat,somewhat,home,veryregularly,regularly,somewhat,yes,somewhat,unsure,verygood,not_used,5,not_used,not_used,4,not_used,not_used,not_used,yes,yes
82,male,17,dontknow,somewhat,somewhat,home,sometimes,regularly,very,yes,very,very,verygood,not_used,5,not_used,not_used,4,not_used,not_used,not_used,yes,yes
83,male,15,dontknow,somewhat,somewhat,no,rarely,sometimes,somewhat,yes,very,very,verygood,not_used,not_rated,not_rated,not_used,not_used,not_used,not_used,not_used,yes,yes
84,male,18,no,very,very,no,never,sometimes,somewhat,no,very,very,bad,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
85,male,17,no,unsure,very,no,sometimes,veryregularly,very,yes,very,very,verygood,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,yes,yes
86,male,17,no,very,very,no,regularly,regularly,very,yes,somewhat,somewhat,good,not_used,not_used,4,not_used,not_used,not_used,not_used,not_used,yes,yes
87,male,16,no,unsure,somewhat,home,regularly,regularly,somewhat,yes,very,somewhat,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
88,male,18,no,somewhat,very,home,regularly,veryregularly,very,yes,somewhat,very,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
89,male,15,no,very,very,no,sometimes,rarely,very,yes,very,very,verygood,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,yes,yes
90,male,12,dontknow,unsure,very,school,sometimes,veryregularly,very,yes,very,very,verygood,5,5,not_used,not_used,not_used,not_used,not_used,not_used,yes,yes
91,male,13,dontknow,unsure,very,home,sometimes,never,very,yes,very,very,verygood,5,not_used,not_used,not_used,not_used,not_used,not_used,not_used,yes,maybe
92,male,13,yes,unsure,very,no,sometimes,sometimes,somewhat,yes,very,very,verygood,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,yes,yes
93,male,13,yes,very,unsure,no,sometimes,never,somewhat,yes,very,somewhat,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
94,male,17,dontknow,very,very,no,rarely,veryregularly,somewhat,yes,somewhat,somewhat,okay,not_used,not_used,3,not_used,not_used,not_used,not_used,not_used,yes,yes
95,male,11,dontknow,very,very,no,rarely,sometimes,very,yes,very,very,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
96,male,17,dontknow,somewhat,somewhat,school,never,never,somewhat,yes,unsure,unsure,verygood,not_used,not_rated,not_rated,not_used,not_used,not_used,not_used,not_used,yes,yes
97,male,18,yes,very,very,home,regularly,regularly,very,yes,very,very,verygood,5,not_used,5,not_used,not_used,4,not_used,4,yes,yes
98,male,17,no,somewhat,very,no,sometimes,sometimes,very,yes,very,very,good,not_used,not_used,3,not_used,not_used,4,not_used,not_used,yes,yes
99,male,18,dontknow,unsure,very,no,sometimes,sometimes,very,yes,very,unsure,good,not_rated,not_rated,not_rated,not_used,not_used,not_used,not_used,not_used,yes,yes
100,male,16,dontknow,very,unsure,home,sometimes,sometimes,very,dontknow,very,very,verygood,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,yes,yes
101,male,12,dontknow,very,very,no,sometimes,never,very,yes,very,very,okay,not_used,not_used,4,not_used,not_used,not_used,not_used,not_used,maybe,yes
102,female,13,dontknow,unsure,very,school,never,sometimes,somewhat,dontknow,very,unsure,verygood,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,yes,maybe
103,female,15,dontknow,very,very,no,sometimes,never,very,yes,somewhat,very,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
104,female,15,dontknow,very,very,no,sometimes,never,somewhat,yes,somewhat,somewhat,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,maybe,yes
105,female,14,no,very,somewhat,no,sometimes,never,somewhat,yes,very,very,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,maybe,yes
106,female,14,no,very,somewhat,no,sometimes,never,somewhat,yes,very,very,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,maybe,yes
107,female,14,dontknow,very,very,no,rarely,rarely,somewhat,yes,very,very,good,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
108,female,14,dontknow,very,very,no,sometimes,never,very,yes,very,very,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
109,female,14,dontknow,very,very,no,sometimes,never,very,yes,very,very,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
110,female,14,dontknow,very,very,home,sometimes,sometimes,very,yes,very,very,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
111,female,13,dontknow,very,very,home,sometimes,sometimes,very,yes,very,very,verygood,not_used,not_used,5,not_used,not_used,not_used,not_used,not_used,yes,yes
