,Gender,Age,CodedBefore,Scratch_rating,Microbit_rating,MakeArt_rating,MakePong_rating,KanoCode_rating,MakeSnake_rating,BuildKano_rating,HackMinecraft_rating,TerminalQuest_rating,KanoDeviceFeedback,ChallengingAspect,Want_to_LearnMoreCoding,VisitLibraryBefore,WillVisitLibrary,ITaccess,UseComputersOften,WillUseDevices
64,male,10,Alittle,not_rated,not_rated,not_rated,not_rated,not_used,not_rated,not_used,not_rated,not_used,verygood,none,yes,sometimes,yes,home,sometimes,yes
65,male,15,No,not_used,not_used,5,not_used,4,4,not_used,5,not_used,verygood,none,yes,never,yes,home,veryregularly,yes
66,male,14,No,5,5,5,5,not_used,5,not_used,5,not_used,verygood,none,yes,veryregularly,yes,no,sometimes,yes
67,male,13,No,4,not_used,5,4,4,4,not_used,5,not_used,verygood,other,yes,veryregularly,yes,no,sometimes,yes
68,male,13,No,3,not_used,5,5,4,4,not_used,5,not_used,verygood,none,yes,veryregularly,yes,no,sometimes,yes
69,male,15,Alittle,not_used,not_used,3,not_used,not_used,not_used,not_used,not_used,not_used,okay,none,yes,never,yes,home,rarely,yes
70,male,16,Alittle,5,4,5,4,5,3,not_used,5,not_used,okay,none,yes,sometimes,yes,home,veryregularly,yes
71,male,9,Alittle,not_rated,not_rated,not_rated,not_used,not_rated,not_rated,not_used,not_rated,not_used,verygood,none,yes,sometimes,yes,school,sometimes,yes
72,male,12,No,4,3,5,5,3,not_used,not_used,not_used,not_used,verygood,none,yes,veryregularly,yes,school,sometimes,yes
73,male,16,No,not_used,not_used,5,4,not_used,not_used,not_used,not_used,not_used,good,english,yes,veryregularly,yes,no,sometimes,yes
74,male,13,Alittle,not_used,not_used,5,5,2,2,not_used,5,not_used,good,none,yes,veryregularly,yes,no,sometimes,yes
75,male,12,Alittle,4,not_used,5,4,5,4,not_used,5,not_used,verygood,none,yes,veryregularly,yes,home,veryregularly,yes
76,male,15,No,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,not_used,good,none,yes,rarely,yes,home,veryregularly,maybe
77,male,14,Alittle,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,rarely,yes,home,veryregularly,yes
78,male,14,Alittle,not_used,5,not_used,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,veryregularly,yes,home,veryregularly,yes
79,male,15,Alittle,not_used,not_used,not_rated,not_rated,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,never,yes,school,veryregularly,yes
80,male,14,Alittle,not_used,not_used,not_rated,not_rated,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,never,yes,home,veryregularly,yes
81,male,15,Alittle,not_used,not_used,3,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,never,yes,home,veryregularly,yes
82,male,13,No,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,not_used,good,none,yes,never,yes,school,veryregularly,yes
83,male,15,No,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,verygood,experience,yes,veryregularly,yes,no,sometimes,yes
84,male,10,No,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,sometimes,yes,no,sometimes,yes
85,male,10,No,not_used,not_used,5,3,not_used,2,not_used,5,not_used,verygood,english,yes,never,yes,no,veryregularly,yes
86,male,12,No,not_used,not_used,5,3,not_used,2,not_used,5,not_used,good,english,yes,sometimes,yes,no,veryregularly,yes
87,male,15,Alittle,3,2,4,1,3,1,not_used,1,not_used,verygood,none,yes,veryregularly,yes,school,veryregularly,yes
88,male,15,No,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,veryregularly,yes,school,sometimes,maybe
89,o,12,No,not_used,not_used,not_rated,not_used,not_used,not_rated,not_used,not_rated,not_used,verygood,english,yes,never,yes,home,veryregularly,yes
90,o,10,No,not_rated,not_used,not_used,not_used,not_used,not_rated,not_used,not_rated,not_used,verygood,english,yes,rarely,yes,home,sometimes,yes
91,male,15,No,3,3,5,5,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,veryregularly,yes,no,veryregularly,yes
92,male,15,Alot,not_used,not_used,5,4,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,rarely,yes,home,veryregularly,yes
93,male,14,No,not_used,not_used,not_rated,not_used,not_used,not_used,not_used,not_used,not_used,verygood,english,yes,veryregularly,yes,no,sometimes,yes
94,male,14,No,5,5,5,5,5,5,not_used,5,not_used,verygood,none,yes,veryregularly,yes,no,never,yes
95,male,13,Alittle,not_rated,not_used,not_used,not_rated,not_used,not_used,not_used,not_rated,not_used,verygood,none,yes,veryregularly,yes,no,veryregularly,yes
96,male,12,No,not_rated,not_used,not_used,not_rated,not_used,not_used,not_used,not_rated,not_used,verygood,none,yes,veryregularly,yes,no,veryregularly,yes
97,male,12,No,not_rated,not_used,not_used,not_rated,not_used,not_used,not_used,not_rated,not_used,verygood,none,yes,sometimes,yes,no,rarely,yes
98,male,13,No,not_used,not_used,4,not_used,not_used,not_used,not_used,not_used,not_used,verygood,none,yes,veryregularly,yes,home,sometimes,yes
99,male,11,Alot,not_used,not_used,3,not_used,not_used,not_used,not_used,not_used,not_used,good,none,yes,veryregularly,yes,home,sometimes,yes
